Image_ID,Image_Name,confidence,ymin,xmin,ymax,xmax,class,similarity
image_1256,image_1256-0.png,0.9107353091239928,0.7319444444444444,0.69296875,0.8791666666666667,0.80625,0,0.794
image_1257,image_1257-0.png,0.8706466555595398,0.7152777777777778,0.7765625,0.8305555555555556,0.9640625,0,0.7827
image_1258,image_1258-0.png,0.8996520638465881,0.5944444444444444,0.62734375,0.7861111111111111,0.7125,0,0.7974
image_1258,image_1258-1.png,0.8723357915878296,0.6625,0.49140625,0.8013888888888889,0.56875,0,0.782
image_1258,image_1258-2.png,0.8416260480880737,0.6861111111111111,0.290625,0.7888888888888889,0.41015625,1,0.817
image_1259,image_1259-0.png,0.8992543816566467,0.6402777777777777,0.5984375,0.7972222222222223,0.68671875,0,0.769
image_1259,image_1259-1.png,0.8897720575332642,0.6569444444444444,0.7359375,0.7763888888888889,0.8015625,0,0.786
image_1259,image_1259-2.png,0.859068751335144,0.5791666666666667,0.48515625,0.7902777777777777,0.54921875,0,0.798
image_1260,image_1260-0.png,0.8953686952590942,0.7027777777777777,0.48515625,0.8111111111111111,0.57734375,1,0.803
image_1260,image_1260-1.png,0.8899349570274353,0.5638888888888889,0.0828125,0.7805555555555556,0.1546875,0,0.796
image_1261,image_1261-0.png,0.8845832943916321,0.7069444444444445,0.2125,0.8388888888888889,0.34140625,1,0.801
image_1262,image_1262-0.png,0.8972752094268799,0.675,0.521875,0.8069444444444445,0.68515625,1,0.806
image_1263,image_1263-0.png,0.8961647748947144,0.7055555555555556,0.6125,0.7944444444444444,0.7125,1,0.801
image_1263,image_1263-1.png,0.8742114901542664,0.6625,0.75234375,0.7944444444444444,0.81484375,1,0.811
image_1263,image_1263-2.png,0.853032112121582,0.7152777777777778,0.20703125,0.8291666666666667,0.39765625,0,0.784
image_1264,image_1264-0.png,0.8849731087684631,0.7069444444444445,0.178125,0.8902777777777777,0.39296875,1,0.8154
image_1264,image_1264-1.png,0.8674191832542419,0.7416666666666667,0.46171875,0.9166666666666666,0.5625,0,0.7607
image_1265,image_1265-0.png,0.8845252394676208,0.7611111111111111,0.2734375,0.8888888888888888,0.40625,0,0.7847
image_1265,image_1265-1.png,0.8769655823707581,0.7430555555555556,0.52109375,0.8666666666666667,0.7125,0,0.7847
image_1266,image_1266-0.png,0.9016384482383728,0.7222222222222222,0.4953125,0.8694444444444445,0.59453125,1,0.8037
image_1266,image_1266-1.png,0.8836137056350708,0.7263888888888889,0.27890625,0.9277777777777778,0.4,0,0.748
image_1267,image_1267-0.png,0.91017484664917,0.6069444444444444,0.11640625,0.8972222222222223,0.253125,0,0.784
image_1267,image_1267-1.png,0.8963108062744141,0.7180555555555556,0.53515625,0.8666666666666667,0.67890625,0,0.784
image_1268,image_1268-0.png,0.890379786491394,0.6888888888888889,0.55390625,0.8125,0.61796875,0,0.7656
image_1268,image_1268-1.png,0.8859096765518188,0.6652777777777777,0.1703125,0.8041666666666667,0.325,0,0.777
image_1268,image_1268-2.png,0.866423487663269,0.6611111111111111,0.4203125,0.8236111111111111,0.5015625,1,0.809
image_1269,image_1269-0.png,0.928803026676178,0.6180555555555556,0.23046875,0.8236111111111111,0.3265625,0,0.78
image_1269,image_1269-1.png,0.8899577260017395,0.6722222222222223,0.440625,0.8319444444444445,0.52109375,0,0.789
image_1269,image_1269-2.png,0.8883075714111328,0.6916666666666667,0.54140625,0.8555555555555555,0.67890625,0,0.784
image_1270,image_1270-0.png,0.9018692374229432,0.5555555555555556,0.4875,0.8277777777777777,0.590625,0,0.766
image_1270,image_1270-1.png,0.8636279106140137,0.6916666666666667,0.36171875,0.8194444444444444,0.478125,0,0.7686
image_1271,image_1271-0.png,0.8501784801483154,0.6597222222222222,0.74375,0.7486111111111111,0.89765625,0,0.798
image_1272,image_1272-0.png,0.9099389314651488,0.6944444444444444,0.33515625,0.8458333333333333,0.49765625,0,0.786
image_1272,image_1272-1.png,0.864238977432251,0.6958333333333333,0.61015625,0.85,0.7359375,1,0.8125
image_1273,image_1273-0.png,0.911955177783966,0.5361111111111111,0.05703125,0.8180555555555555,0.16328125,1,0.8535
image_1273,image_1273-1.png,0.8884021639823914,0.6569444444444444,0.44453125,0.8166666666666667,0.52578125,1,0.803
image_1274,image_1274-0.png,0.9305295944213868,0.5125,0.24140625,0.75,0.35234375,0,0.7817
image_1274,image_1274-1.png,0.9175113439559937,0.5472222222222223,0.584375,0.7638888888888888,0.675,1,0.827
image_1275,image_1275-0.png,0.920642077922821,0.725,0.37890625,0.8833333333333333,0.50859375,0,0.779
image_1275,image_1275-1.png,0.6723693609237671,0.7083333333333334,0.65625,0.9930555555555556,0.875,0,0.7573
image_1276,image_1276-0.png,0.9071244597434998,0.5833333333333334,0.5125,0.8916666666666667,0.61875,0,0.7783
image_1276,image_1276-1.png,0.9021461009979248,0.6833333333333333,0.1234375,0.8458333333333333,0.24921875,0,0.7637
image_1276,image_1276-2.png,0.8305667638778687,0.6694444444444444,0.76171875,0.8333333333333334,0.84609375,0,0.743
image_1277,image_1277-0.png,0.9075774550437928,0.6541666666666667,0.059375,0.8125,0.1421875,0,0.744
image_1277,image_1277-1.png,0.9075059294700624,0.7027777777777777,0.68125,0.8375,0.81484375,1,0.8027
image_1277,image_1277-2.png,0.8853273987770081,0.6694444444444444,0.18671875,0.8388888888888889,0.3984375,0,0.7773
image_1278,image_1278-0.png,0.907964825630188,0.5805555555555556,0.5109375,0.8138888888888889,0.67109375,0,0.779
image_1278,image_1278-1.png,0.8887037634849548,0.6138888888888889,0.125,0.7958333333333333,0.203125,0,0.793
image_1279,image_1279-0.png,0.9262811541557312,0.5472222222222223,0.84296875,0.7888888888888889,0.95078125,0,0.7847
image_1280,image_1280-0.png,0.8899171948432922,0.6888888888888889,0.29609375,0.8597222222222223,0.4140625,0,0.786
image_1281,image_1281-0.png,0.93081796169281,0.7416666666666667,0.37109375,0.9625,0.525,0,0.7876
image_1281,image_1281-1.png,0.9047641754150392,0.6708333333333333,0.13828125,0.9666666666666668,0.31953125,0,0.786
image_1281,image_1281-2.png,0.8832774758338928,0.7708333333333334,0.6125,0.9972222222222222,0.73984375,1,0.8213
image_1282,image_1282-0.png,0.9075567722320556,0.6611111111111111,0.48671875,0.8361111111111111,0.56484375,1,0.8086
image_1282,image_1282-1.png,0.8924179077148438,0.7180555555555556,0.5890625,0.8180555555555555,0.67734375,0,0.768
image_1282,image_1282-2.png,0.6190135478973389,0.6916666666666667,0.325,0.8416666666666667,0.465625,0,0.791
image_1283,image_1283-0.png,0.8894944787025452,0.6958333333333333,0.2828125,0.8388888888888889,0.38203125,1,0.8135
image_1283,image_1283-1.png,0.8668897747993469,0.6819444444444445,0.50078125,0.8347222222222223,0.56328125,0,0.7886
image_1284,image_1284-0.png,0.90910142660141,0.6333333333333333,0.415625,0.8333333333333334,0.51640625,1,0.806
image_1285,image_1285-0.png,0.8903504014015198,0.6833333333333333,0.434375,0.8125,0.5328125,1,0.8335
image_1285,image_1285-1.png,0.7848910689353943,0.6708333333333333,0.2578125,0.8013888888888889,0.3921875,1,0.826
image_1286,image_1286-0.png,0.9009538292884828,0.6527777777777778,0.35234375,0.7652777777777777,0.44921875,0,0.7983
image_1287,image_1287-0.png,0.9196836948394777,0.6805555555555556,0.10859375,0.8527777777777777,0.24140625,0,0.7935
image_1288,image_1288-0.png,0.927609384059906,0.6263888888888889,0.22265625,0.8319444444444445,0.33359375,0,0.7803
image_1288,image_1288-1.png,0.9114279747009276,0.7472222222222222,0.540625,0.8944444444444445,0.6546875,1,0.816
image_1289,image_1289-0.png,0.8778206706047058,0.6402777777777777,0.4453125,0.775,0.51640625,0,0.794
image_1290,image_1290-0.png,0.8911048769950867,0.6861111111111111,0.52578125,0.8597222222222223,0.63984375,1,0.801
image_1290,image_1290-1.png,0.8851945400238037,0.5069444444444444,0.2984375,0.8486111111111111,0.42421875,0,0.783
image_1291,image_1291-0.png,0.9085174798965454,0.5472222222222223,0.22890625,0.7972222222222223,0.3234375,0,0.7646
image_1291,image_1291-1.png,0.9043731093406676,0.5472222222222223,0.50234375,0.7902777777777777,0.58203125,0,0.796
image_1291,image_1291-2.png,0.8651391267776489,0.65,0.3671875,0.7902777777777777,0.44921875,0,0.772
image_1292,image_1292-0.png,0.9083502292633056,0.6791666666666667,0.17109375,0.8444444444444444,0.290625,0,0.794
image_1292,image_1292-1.png,0.8991668224334717,0.6416666666666667,0.42421875,0.8583333333333333,0.6046875,0,0.795
image_1292,image_1292-2.png,0.8830162286758423,0.5527777777777778,0.31328125,0.8333333333333334,0.39921875,0,0.792
image_1293,image_1293-0.png,0.9348472952842712,0.7027777777777777,0.32265625,0.9291666666666668,0.47890625,0,0.757
image_1293,image_1293-1.png,0.9322207570075988,0.7166666666666667,0.52421875,0.9,0.67578125,1,0.809
image_1293,image_1293-2.png,0.894833505153656,0.6916666666666667,0.171875,0.8861111111111111,0.26953125,1,0.801
image_1294,image_1294-0.png,0.9159289002418518,0.6847222222222222,0.678125,0.8597222222222223,0.81015625,0,0.7876
image_1294,image_1294-1.png,0.8987378478050232,0.7125,0.33203125,0.8555555555555555,0.434375,1,0.8
image_1295,image_1295-0.png,0.8966869711875916,0.7097222222222223,0.45,0.8472222222222222,0.54765625,1,0.829
image_1295,image_1295-1.png,0.891137957572937,0.6402777777777777,0.61328125,0.8194444444444444,0.7109375,0,0.793
image_1295,image_1295-2.png,0.8873170018196106,0.6875,0.28515625,0.8097222222222222,0.39140625,1,0.8013
image_1296,image_1296-0.png,0.9212427735328674,0.6944444444444444,0.31953125,0.8777777777777778,0.465625,1,0.812
image_1297,image_1297-0.png,0.910086750984192,0.7069444444444445,0.528125,0.8777777777777778,0.6328125,0,0.7812
image_1297,image_1297-1.png,0.8932143449783325,0.7375,0.2609375,0.8847222222222222,0.36640625,0,0.783
image_1297,image_1297-2.png,0.8874902129173279,0.725,0.0625,0.8708333333333333,0.1625,0,0.7793
image_1298,image_1298-0.png,0.9072593450546264,0.7263888888888889,0.38828125,0.8652777777777778,0.46875,0,0.7705
image_1298,image_1298-1.png,0.9062211513519288,0.7194444444444444,0.096875,0.8763888888888889,0.22578125,1,0.8477
image_1298,image_1298-2.png,0.8607694506645203,0.7527777777777778,0.50703125,0.8763888888888889,0.70234375,1,0.8115
image_1299,image_1299-0.png,0.9219676852226256,0.6541666666666667,0.459375,0.8819444444444444,0.5515625,1,0.8013
image_1299,image_1299-1.png,0.8438352346420288,0.7263888888888889,0.2328125,0.8805555555555555,0.33515625,0,0.797
image_1300,image_1300-0.png,0.8967668414115906,0.6375,0.36796875,0.8222222222222222,0.453125,0,0.7617
image_1301,image_1301-0.png,0.9126722812652588,0.6638888888888889,0.45078125,0.8041666666666667,0.52734375,0,0.787
image_1301,image_1301-1.png,0.900200366973877,0.6291666666666667,0.2609375,0.7777777777777778,0.3640625,0,0.756
image_1302,image_1302-0.png,0.9125840663909912,0.6597222222222222,0.3125,0.8361111111111111,0.44609375,0,0.7954
image_1303,image_1303-0.png,0.9155471920967102,0.6402777777777777,0.11875,0.8069444444444445,0.2390625,0,0.7876
image_1304,image_1304-0.png,0.906411588191986,0.6583333333333333,0.5890625,0.8180555555555555,0.69375,0,0.7905
image_1305,image_1305-0.png,0.9225934147834778,0.5986111111111111,0.26875,0.7361111111111112,0.3328125,1,0.8057
image_1305,image_1305-1.png,0.9199915528297424,0.5277777777777778,0.459375,0.7625,0.61796875,1,0.824
image_1305,image_1305-2.png,0.8971396088600159,0.5611111111111111,0.0671875,0.7347222222222223,0.15546875,0,0.792
image_1306,image_1306-0.png,0.9221329092979432,0.6569444444444444,0.57421875,0.7777777777777778,0.65078125,1,0.812
image_1306,image_1306-1.png,0.9082375168800354,0.6152777777777778,0.3734375,0.7666666666666667,0.48671875,0,0.797
image_1306,image_1306-2.png,0.9032073616981506,0.55,0.125,0.7777777777777778,0.22421875,1,0.811
image_1307,image_1307-0.png,0.9039493799209596,0.5666666666666667,0.55390625,0.7458333333333333,0.63203125,0,0.7925
image_1307,image_1307-1.png,0.9030961990356444,0.6,0.2890625,0.7208333333333333,0.35859375,1,0.807
image_1308,image_1308-0.png,0.925832986831665,0.6861111111111111,0.76953125,0.8819444444444444,0.93359375,1,0.8115
image_1309,image_1309-0.png,0.9079777002334596,0.6069444444444444,0.634375,0.7986111111111112,0.73828125,1,0.801
image_1309,image_1309-1.png,0.8792386651039124,0.6138888888888889,0.08515625,0.7666666666666667,0.1515625,0,0.778
image_1310,image_1310-0.png,0.91868394613266,0.6458333333333334,0.21328125,0.8083333333333333,0.3265625,1,0.822
image_1311,image_1311-0.png,0.9020668864250184,0.6097222222222223,0.4453125,0.8444444444444444,0.53828125,0,0.7974
image_1312,image_1312-0.png,0.9065589308738708,0.7138888888888889,0.5984375,0.8569444444444444,0.67734375,1,0.81
image_1312,image_1312-1.png,0.9010174870491028,0.7194444444444444,0.29453125,0.8611111111111112,0.40703125,0,0.788
image_1312,image_1312-2.png,0.8539836406707764,0.7222222222222222,0.4984375,0.8652777777777778,0.57421875,0,0.7856
image_1313,image_1313-0.png,0.9053434133529664,0.7083333333333334,0.54921875,0.8597222222222223,0.64921875,0,0.798
image_1313,image_1313-1.png,0.8039067983627319,0.6986111111111111,0.359375,0.8319444444444445,0.4640625,1,0.8145
image_1313,image_1313-2.png,0.7276448011398315,0.6805555555555556,0.19140625,0.8444444444444444,0.334375,0,0.7764
image_1314,image_1314-0.png,0.8843095302581787,0.6166666666666667,0.1875,0.7902777777777777,0.2625,1,0.8213
image_1314,image_1314-1.png,0.8642467260360718,0.6805555555555556,0.2984375,0.7777777777777778,0.37421875,0,0.791
image_1315,image_1315-0.png,0.9140856862068176,0.6597222222222222,0.19609375,0.8416666666666667,0.29609375,0,0.7773
image_1315,image_1315-1.png,0.7578629851341248,0.7472222222222222,0.509375,0.8777777777777778,0.62265625,1,0.8223
image_1315,image_1315-2.png,0.5336461067199707,0.8083333333333333,0.46953125,0.8694444444444445,0.50703125,1,0.819
image_1316,image_1316-0.png,0.9119455814361572,0.6791666666666667,0.0890625,0.8333333333333334,0.19921875,1,0.8037
image_1316,image_1316-1.png,0.9104748368263244,0.6902777777777778,0.36796875,0.8486111111111111,0.46328125,0,0.7915
image_1316,image_1316-2.png,0.8865416646003723,0.7111111111111111,0.1953125,0.8569444444444444,0.32109375,0,0.794
image_1317,image_1317-0.png,0.8876699805259705,0.6763888888888889,0.3390625,0.8111111111111111,0.4046875,1,0.807
image_1318,image_1318-0.png,0.9149184226989746,0.7180555555555556,0.3359375,0.8972222222222223,0.45703125,0,0.7793
image_1318,image_1318-1.png,0.8904632329940796,0.7055555555555556,0.14609375,0.8583333333333333,0.228125,1,0.816
image_1319,image_1319-0.png,0.9079899787902832,0.6583333333333333,0.1609375,0.8583333333333333,0.3140625,0,0.768
image_1319,image_1319-1.png,0.848669707775116,0.6708333333333333,0.525,0.8388888888888889,0.60859375,0,0.789
image_1320,image_1320-0.png,0.8677105903625488,0.7138888888888889,0.34375,0.8597222222222223,0.421875,1,0.8076
image_1321,image_1321-0.png,0.9057987928390504,0.6986111111111111,0.5171875,0.8791666666666667,0.6140625,0,0.7676
image_1321,image_1321-1.png,0.8821864724159241,0.7277777777777777,0.12578125,0.9041666666666668,0.25859375,0,0.7764
image_1322,image_1322-0.png,0.9084227085113524,0.6805555555555556,0.62109375,0.7916666666666666,0.6890625,0,0.785
image_1322,image_1322-1.png,0.9058139324188232,0.6916666666666667,0.38984375,0.7958333333333333,0.4765625,0,0.7803
image_1323,image_1323-0.png,0.91049462556839,0.7430555555555556,0.35234375,0.9222222222222224,0.44140625,0,0.794
image_1323,image_1323-1.png,0.9041430950164796,0.5708333333333333,0.46328125,0.9944444444444444,0.66953125,0,0.7744
image_1323,image_1323-2.png,0.843003511428833,0.6597222222222222,0.0609375,0.9430555555555556,0.328125,1,0.819
image_1324,image_1324-0.png,0.9275376796722412,0.6222222222222222,0.6421875,0.8263888888888888,0.79375,1,0.8013
image_1324,image_1324-1.png,0.918538510799408,0.6972222222222222,0.478125,0.8763888888888889,0.62421875,0,0.7983
image_1324,image_1324-2.png,0.8921809196472168,0.7013888888888888,0.23984375,0.8347222222222223,0.3140625,0,0.7773
image_1325,image_1325-0.png,0.9078012108802797,0.6930555555555555,0.42578125,0.825,0.50703125,1,0.801
image_1325,image_1325-1.png,0.8765942454338074,0.7041666666666667,0.2203125,0.8027777777777778,0.33984375,0,0.7734
image_1326,image_1326-0.png,0.9079325795173644,0.6652777777777777,0.55,0.8277777777777777,0.678125,1,0.821
image_1326,image_1326-1.png,0.8953424096107483,0.6888888888888889,0.27265625,0.7902777777777777,0.35234375,0,0.7847
image_1327,image_1327-0.png,0.8905383944511414,0.6930555555555555,0.453125,0.8083333333333333,0.51640625,1,0.8013
image_1328,image_1328-0.png,0.919251561164856,0.6472222222222223,0.61796875,0.8736111111111111,0.71875,0,0.796
image_1328,image_1328-1.png,0.9168059229850768,0.7194444444444444,0.4390625,0.8777777777777778,0.54921875,0,0.7754
image_1328,image_1328-2.png,0.9026549458503724,0.7625,0.25078125,0.9083333333333332,0.36015625,0,0.768
image_1329,image_1329-0.png,0.9286287426948548,0.5791666666666667,0.35546875,0.8736111111111111,0.49765625,0,0.79
image_1329,image_1329-1.png,0.8824230432510376,0.7236111111111111,0.5921875,0.8541666666666666,0.665625,0,0.784
image_1329,image_1329-2.png,0.881930410861969,0.7194444444444444,0.1421875,0.8375,0.27578125,0,0.77
image_1330,image_1330-0.png,0.9198834896087646,0.6805555555555556,0.12578125,0.8472222222222222,0.2578125,0,0.783
image_1330,image_1330-1.png,0.8943453431129456,0.6611111111111111,0.3875,0.8444444444444444,0.4609375,0,0.781
image_1331,image_1331-0.png,0.9087173342704772,0.6930555555555555,0.4515625,0.7888888888888889,0.528125,0,0.77
image_1331,image_1331-1.png,0.9076192378997804,0.6986111111111111,0.18125,0.8125,0.25390625,0,0.7856
image_1332,image_1332-0.png,0.8931511044502258,0.7027777777777777,0.50625,0.8472222222222222,0.60859375,0,0.7812
image_1332,image_1332-1.png,0.8766176700592041,0.6986111111111111,0.3578125,0.8263888888888888,0.45234375,0,0.75
image_1332,image_1332-2.png,0.8515610098838806,0.7069444444444445,0.17734375,0.8236111111111111,0.26171875,0,0.773
image_1333,image_1333-0.png,0.9027456641197203,0.6430555555555556,0.38828125,0.8416666666666667,0.475,0,0.7285
image_1334,image_1334-0.png,0.901382863521576,0.6638888888888889,0.23671875,0.7833333333333333,0.334375,1,0.799
image_1334,image_1334-1.png,0.8439695835113525,0.5888888888888889,0.4921875,0.7875,0.5671875,1,0.82
image_1335,image_1335-0.png,0.9087396264076232,0.6819444444444445,0.5109375,0.7902777777777777,0.59140625,0,0.792
image_1335,image_1335-1.png,0.8571550846099854,0.6527777777777778,0.38046875,0.7791666666666667,0.44296875,1,0.8
image_1336,image_1336-0.png,0.9085446000099182,0.6402777777777777,0.340625,0.7597222222222222,0.40625,0,0.794
image_1336,image_1336-1.png,0.90474933385849,0.4736111111111111,0.6,0.7722222222222223,0.73203125,0,0.773
image_1336,image_1336-2.png,0.8976335525512695,0.5652777777777778,0.11484375,0.7569444444444444,0.20859375,0,0.7676
image_1337,image_1337-0.png,0.9382501244544984,0.525,0.209375,0.8111111111111111,0.34375,1,0.8022
image_1337,image_1337-1.png,0.906233549118042,0.6736111111111112,0.653125,0.8125,0.7390625,0,0.7876
image_1337,image_1337-2.png,0.8914881348609924,0.6861111111111111,0.45703125,0.8055555555555556,0.58203125,0,0.7607
image_1338,image_1338-0.png,0.9265938401222228,0.6625,0.2015625,0.9027777777777778,0.3453125,0,0.7676
image_1338,image_1338-1.png,0.9120410680770874,0.7472222222222222,0.85390625,0.925,0.97421875,0,0.7607
image_1339,image_1339-0.png,0.9060940742492676,0.6555555555555556,0.65703125,0.8486111111111111,0.7375,1,0.814
image_1339,image_1339-1.png,0.8974170088768005,0.7125,0.19921875,0.8583333333333333,0.37421875,1,0.8096
image_1340,image_1340-0.png,0.9272754192352296,0.5972222222222222,0.05859375,0.8277777777777777,0.18046875,1,0.8066
image_1340,image_1340-1.png,0.9084938764572144,0.7027777777777777,0.40546875,0.8513888888888889,0.51171875,0,0.79
image_1340,image_1340-2.png,0.9012357592582704,0.6111111111111112,0.7359375,0.9375,0.9390625,1,0.8057
image_1341,image_1341-0.png,0.9066748023033142,0.6388888888888888,0.203125,0.8458333333333333,0.28828125,0,0.7676
image_1342,image_1342-0.png,0.9113433957099916,0.6708333333333333,0.38046875,0.825,0.4765625,1,0.8145
image_1342,image_1342-1.png,0.9028272032737732,0.6472222222222223,0.02890625,0.8333333333333334,0.121875,0,0.796
image_1343,image_1343-0.png,0.90412700176239,0.5888888888888889,0.14453125,0.8097222222222222,0.2609375,1,0.802
image_1343,image_1343-1.png,0.8924953937530518,0.6291666666666667,0.51015625,0.8083333333333333,0.58359375,0,0.778
image_1344,image_1344-0.png,0.8966805338859558,0.7166666666666667,0.525,0.8291666666666667,0.65234375,1,0.825
image_1345,image_1345-0.png,0.9135005474090576,0.6444444444444445,0.58359375,0.8722222222222222,0.66484375,0,0.785
image_1345,image_1345-1.png,0.8982760906219482,0.7097222222222223,0.35703125,0.8569444444444444,0.4875,0,0.7544
image_1346,image_1346-0.png,0.9042896032333374,0.7125,0.3875,0.9402777777777778,0.55703125,1,0.811
image_1346,image_1346-1.png,0.900981903076172,0.7666666666666667,0.040625,0.9194444444444444,0.18984375,0,0.797
image_1347,image_1347-0.png,0.90820574760437,0.7555555555555555,0.27734375,0.9388888888888888,0.384375,1,0.828
image_1347,image_1347-1.png,0.8904358148574829,0.7138888888888889,0.08828125,0.8722222222222222,0.1796875,0,0.7876
image_1348,image_1348-0.png,0.9086090922355652,0.7263888888888889,0.47421875,0.8777777777777778,0.63203125,1,0.834
image_1348,image_1348-1.png,0.8951146602630615,0.7375,0.15625,0.8930555555555556,0.2640625,1,0.801
image_1349,image_1349-0.png,0.91463041305542,0.7569444444444444,0.453125,0.9236111111111112,0.584375,1,0.801
image_1349,image_1349-1.png,0.9134260416030884,0.6388888888888888,0.25,0.8875,0.3484375,1,0.829
image_1349,image_1349-2.png,0.868028998374939,0.6888888888888889,0.00390625,0.9125,0.19921875,0,0.789
image_1350,image_1350-0.png,0.9191234111785888,0.775,0.25390625,0.9458333333333332,0.378125,1,0.808
image_1351,image_1351-0.png,0.8861287832260132,0.7402777777777778,0.4453125,0.8680555555555556,0.56875,1,0.8213
image_1352,image_1352-0.png,0.9015368819236756,0.6777777777777778,0.35546875,0.8152777777777778,0.43671875,1,0.851
image_1352,image_1352-1.png,0.8963492512702942,0.7236111111111111,0.528125,0.8638888888888889,0.6109375,1,0.813
image_1352,image_1352-2.png,0.7253267168998718,0.6472222222222223,0.19453125,0.8180555555555555,0.315625,1,0.806
image_1353,image_1353-0.png,0.9232730865478516,0.7,0.50078125,0.8097222222222222,0.59375,0,0.7983
image_1353,image_1353-1.png,0.893317699432373,0.7,0.1109375,0.8347222222222223,0.23203125,0,0.7803
image_1353,image_1353-2.png,0.887067973613739,0.6972222222222222,0.37109375,0.7958333333333333,0.47265625,1,0.803
image_1354,image_1354-0.png,0.923585057258606,0.6513888888888889,0.2078125,0.8652777777777778,0.3515625,0,0.78
image_1354,image_1354-1.png,0.90762060880661,0.6291666666666667,0.4453125,0.8708333333333333,0.53515625,0,0.792
image_1355,image_1355-0.png,0.9244097471237184,0.5652777777777778,0.51484375,0.8097222222222222,0.63828125,0,0.7695
image_1355,image_1355-1.png,0.8736311197280884,0.6916666666666667,0.36796875,0.8013888888888889,0.471875,1,0.827
image_1356,image_1356-0.png,0.8957958817481995,0.6236111111111111,0.55859375,0.8347222222222223,0.6359375,1,0.8174
image_1356,image_1356-1.png,0.8926368355751038,0.6333333333333333,0.21328125,0.8583333333333333,0.40703125,1,0.848
image_1357,image_1357-0.png,0.9171713590621948,0.5930555555555556,0.3578125,0.9097222222222222,0.49921875,1,0.8
image_1357,image_1357-1.png,0.8364908695220947,0.6819444444444445,0.10390625,0.8347222222222223,0.259375,1,0.8213
image_1358,image_1358-0.png,0.9165927171707152,0.5388888888888889,0.24765625,0.8097222222222222,0.40703125,1,0.8164
image_1358,image_1358-1.png,0.8793022036552429,0.7083333333333334,0.425,0.8013888888888889,0.54375,1,0.8237
image_1358,image_1358-2.png,0.5119425654411316,0.6833333333333333,0.565625,0.8041666666666667,0.678125,1,0.801
image_1359,image_1359-0.png,0.9069252610206604,0.6263888888888889,0.384375,0.8333333333333334,0.46953125,1,0.816
image_1359,image_1359-1.png,0.8969739675521851,0.6666666666666666,0.55234375,0.8083333333333333,0.6640625,0,0.784
image_1359,image_1359-2.png,0.8746535181999207,0.6722222222222223,0.10859375,0.8444444444444444,0.31953125,1,0.801
image_1360,image_1360-0.png,0.9140922427177428,0.7236111111111111,0.28046875,0.8694444444444445,0.421875,1,0.8115
image_1361,image_1361-0.png,0.8613163232803345,0.7111111111111111,0.4125,0.8277777777777777,0.5203125,0,0.7856
image_1361,image_1361-1.png,0.7618076205253601,0.7222222222222222,0.203125,0.8236111111111111,0.33203125,1,0.846
image_1361,image_1361-2.png,0.5426966547966003,0.7208333333333333,0.1671875,0.8472222222222222,0.33515625,1,0.821
image_1362,image_1362-0.png,0.9192599058151244,0.6583333333333333,0.26015625,0.8361111111111111,0.40390625,0,0.793
image_1362,image_1362-1.png,0.886815071105957,0.6666666666666666,0.5640625,0.8541666666666666,0.6390625,1,0.8096
image_1363,image_1363-0.png,0.884245753288269,0.7319444444444444,0.26171875,0.875,0.34921875,1,0.8125
image_1363,image_1363-1.png,0.8808810114860535,0.7375,0.7046875,0.9013888888888888,0.79453125,1,0.8022
image_1364,image_1364-0.png,0.9073897004127502,0.6694444444444444,0.28515625,0.7527777777777778,0.35234375,0,0.7773
image_1364,image_1364-1.png,0.9022592902183532,0.6472222222222223,0.45078125,0.75,0.5546875,0,0.794
image_1365,image_1365-0.png,0.910229742527008,0.6597222222222222,0.3109375,0.8263888888888888,0.39765625,0,0.744
image_1365,image_1365-1.png,0.9039455056190492,0.6777777777777778,0.48984375,0.8194444444444444,0.590625,1,0.823
image_1365,image_1365-2.png,0.8779945969581604,0.6833333333333333,0.12890625,0.8013888888888889,0.2078125,1,0.8047
image_1366,image_1366-0.png,0.8042972683906555,0.7277777777777777,0.27265625,0.8375,0.428125,1,0.8154
image_1366,image_1366-1.png,0.526183545589447,0.25,0.61953125,0.3166666666666666,0.7078125,0,0.7925
image_1367,image_1367-0.png,0.9098730087280272,0.7013888888888888,0.2484375,0.8791666666666667,0.34609375,0,0.7734
image_1368,image_1368-0.png,0.8894452452659607,0.5944444444444444,0.2171875,0.7569444444444444,0.2921875,1,0.799
image_1369,image_1369-0.png,0.8946111798286438,0.5597222222222222,0.49609375,0.7666666666666667,0.57421875,0,0.7754
image_1369,image_1369-1.png,0.8932175636291504,0.6166666666666667,0.03203125,0.7444444444444445,0.1703125,0,0.791
image_1370,image_1370-0.png,0.8791157007217407,0.6069444444444444,0.28828125,0.8902777777777777,0.38203125,1,0.818
image_1370,image_1370-1.png,0.8746997714042664,0.7097222222222223,0.10625,0.8541666666666666,0.2078125,0,0.7866
image_1371,image_1371-0.png,0.8766558766365051,0.5972222222222222,0.53359375,0.7319444444444444,0.60234375,0,0.789
image_1371,image_1371-1.png,0.8688026666641235,0.5930555555555556,0.4265625,0.7305555555555555,0.5,1,0.812
image_1372,image_1372-0.png,0.8973002433776855,0.6472222222222223,0.228125,0.7833333333333333,0.2984375,0,0.7847
image_1372,image_1372-1.png,0.8802592158317566,0.6791666666666667,0.6296875,0.7888888888888889,0.75,1,0.8135
image_1373,image_1373-0.png,0.8992131352424622,0.5861111111111111,0.4109375,0.7888888888888889,0.57109375,1,0.8145
